player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
2,dynamic_network_2,4,8,40,50,"[0, 5]",42.0,hard,1,5,,2,32,42,164.0,42.0,4
2,dynamic_network_2,5,27,40,50,"[1, 5]",23.0,medium,0,5,,2,13,23,187.0,23.0,5
2,dynamic_network_2,6,58,40,52,"[0, 1]",5.999999999999993,medium,1,5,,2,18,6,193.0,6.0,6
2,dynamic_network_2,7,78,60,68,"[0, 1]",10.0,medium,0,1,,2,18,10,203.0,10.0,7
2,dynamic_network_2,8,3,10,12,"[0, 3]",9.0,medium,0,1,,2,7,9,212.0,9.0,8
2,dynamic_network_2,9,8,60,25,,17.0,medium,0,3,,2,52,17,229.0,17.0,9
3,dynamic_network_2,0,9,5,22,"[4, 1]",13.0,easy,4,0,,2,4,13,13.0,-216.0,0
3,dynamic_network_2,1,78,85,85,"[1, 0]",7.0,easy,4,1,,2,7,7,20.0,7.0,1
3,dynamic_network_2,2,91,85,80,"[0, 4]",11.0,easy,1,0,,2,6,11,31.0,11.0,2
3,dynamic_network_2,3,47,60,67,"[1, 0]",20.0,easy,0,4,,2,13,20,51.0,20.0,3
3,dynamic_network_2,4,8,10,25,"[1, 4]",17.0,easy,1,0,,2,2,17,68.0,17.0,4
3,dynamic_network_2,5,27,10,10,"[1, 0]",17.0,hard,1,4,,2,17,17,85.0,17.0,5
3,dynamic_network_2,6,58,45,55,"[1, 5]",2.999999999999993,hard,1,0,,2,13,3,88.0,3.0,6
3,dynamic_network_2,7,78,5,5,"[1, 2]",73.0,hard,1,5,,2,73,73,161.0,73.0,7
3,dynamic_network_2,8,3,90,90,"[1, 2]",87.0,hard,1,2,,2,87,87,248.0,87.0,8
3,dynamic_network_2,9,8,20,25,,17.0,hard,1,2,,2,12,17,265.0,17.0,9
4,dynamic_network_2,0,9,10,40,"[1, 5]",31.0,medium,1,2,,2,1,31,31.0,-234.0,0
4,dynamic_network_2,1,78,5,40,"[1, 0]",38.0,medium,1,5,,2,73,38,69.0,38.0,1
4,dynamic_network_2,2,91,85,80,"[0, 3]",11.0,medium,1,0,,2,6,11,80.0,11.0,2
4,dynamic_network_2,3,47,70,67,"[0, 1]",20.0,medium,0,3,,2,23,20,100.0,20.0,3
4,dynamic_network_2,4,8,10,25,"[0, 5]",17.0,medium,0,1,,2,2,17,117.0,17.0,4
4,dynamic_network_2,5,27,5,10,"[0, 2]",17.0,easy,0,5,,2,22,17,134.0,17.0,5
4,dynamic_network_2,6,58,85,52,"[1, 3]",5.999999999999993,easy,0,2,,2,27,6,140.0,6.0,6
4,dynamic_network_2,7,78,85,60,"[1, 2]",18.0,easy,1,3,,2,7,18,158.0,18.0,7
4,dynamic_network_2,8,3,5,10,"[0, 3]",7.0,easy,1,2,,2,2,7,165.0,7.0,8
4,dynamic_network_2,9,8,5,18,,10.0,easy,0,3,,2,3,10,175.0,10.0,9
5,dynamic_network_2,0,9,75,75,"[0, 1]",66.0,hard,4,3,,2,66,66,66.0,-109.0,0
5,dynamic_network_2,1,78,60,60,"[2, 3]",18.0,hard,0,1,,2,18,18,84.0,18.0,1
5,dynamic_network_2,2,91,50,70,"[0, 3]",21.0,hard,2,3,,2,41,21,105.0,21.0,2
5,dynamic_network_2,3,47,0,0,"[0, 1]",47.0,hard,0,3,,2,47,47,152.0,47.0,3
5,dynamic_network_2,4,8,60,60,"[0, 2]",52.0,hard,0,1,,2,52,52,204.0,52.0,4
5,dynamic_network_2,5,27,65,65,"[1, 2]",38.0,medium,0,2,,2,38,38,242.0,38.0,5
5,dynamic_network_2,6,58,45,55,"[1, 3]",2.999999999999993,medium,1,2,,2,13,3,245.0,3.0,6
5,dynamic_network_2,7,78,55,55,"[0, 2]",23.0,medium,1,3,,2,23,23,268.0,23.0,7
5,dynamic_network_2,8,3,10,10,"[0, 1]",7.0,medium,0,2,,2,7,7,275.0,7.0,8
5,dynamic_network_2,9,8,60,60,,52.0,medium,0,1,,2,52,52,327.0,52.0,9
