player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
3,solo_self_feedback,2,91,80,,,11.0,easy,4,0,,2,11,,28.0,11.0,2
3,solo_self_feedback,3,47,85,,,38.0,easy,4,0,,2,38,,66.0,38.0,3
3,solo_self_feedback,4,8,10,,,2.0,easy,4,0,,2,2,,68.0,2.0,4
3,solo_self_feedback,5,27,5,,,22.0,hard,4,0,,2,22,,90.0,22.0,5
3,solo_self_feedback,6,58,30,,,27.999999999999993,hard,4,0,,2,28,,118.0,28.0,6
3,solo_self_feedback,7,78,40,,,38.0,hard,4,0,,2,38,,156.0,38.0,7
3,solo_self_feedback,8,3,90,,,87.0,hard,4,0,,2,87,,243.0,87.0,8
3,solo_self_feedback,9,8,15,,,7.0,hard,4,0,,2,7,,250.0,7.0,9
4,solo_self_feedback,0,9,10,,,1.0,medium,1,2,,2,1,,1.0,-249.0,0
4,solo_self_feedback,1,78,15,,,63.0,medium,1,2,,2,63,,64.0,63.0,1
4,solo_self_feedback,2,91,85,,,6.0,medium,1,2,,2,6,,70.0,6.0,2
4,solo_self_feedback,3,47,80,,,33.0,medium,1,2,,2,33,,103.0,33.0,3
4,solo_self_feedback,4,8,20,,,12.0,medium,1,2,,2,12,,115.0,12.0,4
4,solo_self_feedback,5,27,10,,,17.0,easy,1,2,,2,17,,132.0,17.0,5
4,solo_self_feedback,6,58,85,,,27.000000000000007,easy,1,2,,2,27,,159.0,27.0,6
4,solo_self_feedback,7,78,80,,,2.0,easy,1,2,,2,2,,161.0,2.0,7
4,solo_self_feedback,8,3,15,,,12.0,easy,1,2,,2,12,,173.0,12.0,8
4,solo_self_feedback,9,8,5,,,3.0,easy,1,2,,2,3,,176.0,3.0,9
5,solo_self_feedback,0,9,60,,,51.0,hard,4,3,,2,51,,51.0,-125.0,0
5,solo_self_feedback,1,78,40,,,38.0,hard,4,3,,2,38,,89.0,38.0,1
5,solo_self_feedback,2,91,70,,,21.0,hard,4,3,,2,21,,110.0,21.0,2
5,solo_self_feedback,3,47,10,,,37.0,hard,4,3,,2,37,,147.0,37.0,3
5,solo_self_feedback,4,8,50,,,42.0,hard,4,3,,2,42,,189.0,42.0,4
5,solo_self_feedback,5,27,70,,,43.0,medium,4,3,,2,43,,232.0,43.0,5
5,solo_self_feedback,6,58,30,,,27.999999999999993,medium,4,3,,2,28,,260.0,28.0,6
5,solo_self_feedback,7,78,65,,,13.0,medium,4,3,,2,13,,273.0,13.0,7
5,solo_self_feedback,8,3,10,,,7.0,medium,4,3,,2,7,,280.0,7.0,8
5,solo_self_feedback,9,8,30,,,22.0,medium,4,3,,2,22,,302.0,22.0,9
