player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
2,solo_self_feedback_2,6,58,45,,,12.999999999999993,medium,3,5,,2,13,,265.0,13.0,6
2,solo_self_feedback_2,7,78,80,,,2.0,medium,3,5,,2,2,,267.0,2.0,7
2,solo_self_feedback_2,8,3,10,,,7.0,medium,3,5,,2,7,,274.0,7.0,8
2,solo_self_feedback_2,9,8,65,,,57.0,medium,3,5,,2,57,,331.0,57.0,9
3,solo_self_feedback_2,0,9,10,,,1.0,easy,4,0,,2,1,,1.0,-330.0,0
3,solo_self_feedback_2,1,78,80,,,2.0,easy,4,0,,2,2,,3.0,2.0,1
3,solo_self_feedback_2,2,91,85,,,6.0,easy,4,0,,2,6,,9.0,6.0,2
3,solo_self_feedback_2,3,47,85,,,38.0,easy,4,0,,2,38,,47.0,38.0,3
3,solo_self_feedback_2,4,8,15,,,7.0,easy,4,0,,2,7,,54.0,7.0,4
3,solo_self_feedback_2,5,27,20,,,7.0,hard,4,0,,2,7,,61.0,7.0,5
3,solo_self_feedback_2,6,58,60,,,2.000000000000007,hard,4,0,,2,2,,63.00000000000001,2.000000000000007,6
3,solo_self_feedback_2,7,78,10,,,68.0,hard,4,0,,2,68,,131.0,68.0,7
3,solo_self_feedback_2,8,3,90,,,87.0,hard,4,0,,2,87,,218.0,87.0,8
3,solo_self_feedback_2,9,8,25,,,17.0,hard,4,0,,2,17,,235.0,17.0,9
4,solo_self_feedback_2,0,9,10,,,1.0,medium,1,2,,2,1,,1.0,-234.0,0
4,solo_self_feedback_2,1,78,15,,,63.0,medium,1,2,,2,63,,64.0,63.0,1
4,solo_self_feedback_2,2,91,85,,,6.0,medium,1,2,,2,6,,70.0,6.0,2
4,solo_self_feedback_2,3,47,80,,,33.0,medium,1,2,,2,33,,103.0,33.0,3
4,solo_self_feedback_2,4,8,25,,,17.0,medium,1,2,,2,17,,120.0,17.0,4
4,solo_self_feedback_2,5,27,10,,,17.0,easy,1,2,,2,17,,137.0,17.0,5
4,solo_self_feedback_2,6,58,75,,,17.000000000000007,easy,1,2,,2,17,,154.0,17.0,6
4,solo_self_feedback_2,7,78,85,,,7.0,easy,1,2,,2,7,,161.0,7.0,7
4,solo_self_feedback_2,8,3,5,,,2.0,easy,1,2,,2,2,,163.0,2.0,8
4,solo_self_feedback_2,9,8,5,,,3.0,easy,1,2,,2,3,,166.0,3.0,9
5,solo_self_feedback_2,0,9,60,,,51.0,hard,4,3,,2,51,,51.0,-115.0,0
5,solo_self_feedback_2,1,78,70,,,8.0,hard,4,3,,2,8,,59.0,8.0,1
5,solo_self_feedback_2,2,91,50,,,41.0,hard,4,3,,2,41,,100.0,41.0,2
5,solo_self_feedback_2,3,47,90,,,43.0,hard,4,3,,2,43,,143.0,43.0,3
5,solo_self_feedback_2,4,8,40,,,32.0,hard,4,3,,2,32,,175.0,32.0,4
5,solo_self_feedback_2,5,27,60,,,33.0,medium,4,3,,2,33,,208.0,33.0,5
5,solo_self_feedback_2,6,58,30,,,27.999999999999993,medium,4,3,,2,28,,236.0,28.0,6
5,solo_self_feedback_2,7,78,75,,,3.0,medium,4,3,,2,3,,239.0,3.0,7
5,solo_self_feedback_2,8,3,10,,,7.0,medium,4,3,,2,7,,246.0,7.0,8
5,solo_self_feedback_2,9,8,65,,,57.0,medium,4,3,,2,57,,303.0,57.0,9
