player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
3,static_network_2,8,3,75,15,,12.0,hard,4,0,,2,72,12,151.0,12.0,8
3,static_network_2,9,8,25,12,,4.0,hard,4,0,,2,17,4,155.0,4.0,9
4,static_network_2,0,9,10,10,,1.0,medium,1,2,,2,1,1,1.0,-154.0,0
4,static_network_2,1,78,5,15,,63.0,medium,1,2,,2,73,63,64.0,63.0,1
4,static_network_2,2,91,85,80,,11.0,medium,1,2,,2,6,11,75.0,11.0,2
4,static_network_2,3,47,70,15,,32.0,medium,1,2,,2,23,32,107.0,32.0,3
4,static_network_2,4,8,10,15,,7.0,medium,1,2,,2,2,7,114.0,7.0,4
4,static_network_2,5,27,5,10,,17.0,easy,1,2,,2,22,17,131.0,17.0,5
4,static_network_2,6,58,75,25,,32.99999999999999,easy,1,2,,2,17,33,164.0,33.0,6
4,static_network_2,7,78,70,50,,28.0,easy,1,2,,2,8,28,192.0,28.0,7
4,static_network_2,8,3,10,15,,12.0,easy,1,2,,2,7,12,204.0,12.0,8
4,static_network_2,9,8,5,15,,7.0,easy,1,2,,2,3,7,211.0,7.0,9
5,static_network_2,0,9,40,15,,6.0,hard,4,3,,2,31,6,6.0,-205.0,0
5,static_network_2,1,78,30,20,,58.0,hard,4,3,,2,48,58,64.0,58.0,1
5,static_network_2,2,91,75,80,,11.0,hard,4,3,,2,16,11,75.0,11.0,2
5,static_network_2,3,47,5,35,,12.0,hard,4,3,,2,42,12,87.0,12.0,3
5,static_network_2,4,8,40,15,,7.0,hard,4,3,,2,32,7,94.0,7.0,4
5,static_network_2,5,27,65,6,,21.0,medium,4,3,,2,38,21,115.0,21.0,5
5,static_network_2,6,58,30,60,,2.000000000000007,medium,4,3,,2,28,2,117.0,2.0,6
5,static_network_2,7,78,55,60,,18.0,medium,4,3,,2,23,18,135.0,18.0,7
5,static_network_2,8,3,10,30,,27.0,medium,4,3,,2,7,27,162.0,27.0,8
5,static_network_2,9,8,10,6,,2.0,medium,4,3,,2,2,2,164.0,2.0,9
