player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
2,dynamic_network_2,4,8,60,40,"[0, 5]",32.0,hard,3,5,,2,52,32,112.0,32.0,4
2,dynamic_network_2,5,27,50,20,"[0, 4]",7.0,medium,0,5,,2,23,7,119.0,7.0,5
2,dynamic_network_2,6,58,50,55,"[3, 5]",2.999999999999993,medium,0,4,,2,8,3,122.0,3.0,6
2,dynamic_network_2,7,78,60,45,"[1, 4]",33.0,medium,3,5,,2,18,33,155.0,33.0,7
2,dynamic_network_2,8,3,25,5,"[3, 1]",2.0,medium,1,4,,2,22,2,157.0,2.0,8
2,dynamic_network_2,9,8,60,26,,18.0,medium,3,1,,2,52,18,175.0,18.0,9
3,dynamic_network_2,0,9,0,25,"[0, 2]",16.0,easy,4,0,,2,9,16,16.0,-159.0,0
3,dynamic_network_2,1,78,80,25,"[1, 4]",53.0,easy,0,2,,2,2,53,69.0,53.0,1
3,dynamic_network_2,2,91,85,75,"[0, 1]",16.0,easy,1,4,,2,6,16,85.0,16.0,2
3,dynamic_network_2,3,47,70,61,"[0, 2]",14.0,easy,0,1,,2,23,14,99.0,14.0,3
3,dynamic_network_2,4,8,0,40,"[1, 0]",32.0,easy,0,2,,2,8,32,131.0,32.0,4
3,dynamic_network_2,5,27,5,20,"[2, 4]",7.0,hard,1,0,,2,22,7,138.0,7.0,5
3,dynamic_network_2,6,58,30,60,"[0, 1]",2.000000000000007,hard,2,4,,2,28,2,140.0,2.0,6
3,dynamic_network_2,7,78,0,30,"[0, 4]",48.0,hard,0,1,,2,78,48,188.0,48.0,7
3,dynamic_network_2,8,3,80,8,"[0, 1]",5.0,hard,0,4,,2,77,5,193.0,5.0,8
3,dynamic_network_2,9,8,30,26,,18.0,hard,0,1,,2,22,18,211.0,18.0,9
4,dynamic_network_2,0,9,10,30,"[2, 5]",21.0,medium,1,2,,2,1,21,21.0,-190.0,0
4,dynamic_network_2,1,78,5,25,"[0, 2]",53.0,medium,2,5,,2,73,53,74.0,53.0,1
4,dynamic_network_2,2,91,85,68,"[1, 0]",23.0,medium,0,2,,2,6,23,97.0,23.0,2
4,dynamic_network_2,3,47,70,61,"[2, 5]",14.0,medium,1,0,,2,23,14,111.0,14.0,3
4,dynamic_network_2,4,8,10,35,"[0, 2]",27.0,medium,2,5,,2,2,27,138.0,27.0,4
4,dynamic_network_2,5,27,5,25,"[0, 5]",2.0,easy,0,2,,2,22,2,140.0,2.0,5
4,dynamic_network_2,6,58,85,55,"[1, 3]",2.999999999999993,easy,0,5,,2,27,3,143.0,3.0,6
4,dynamic_network_2,7,78,90,65,"[2, 5]",13.0,easy,1,3,,2,12,13,156.0,13.0,7
4,dynamic_network_2,8,3,5,5,"[0, 1]",2.0,easy,2,5,,2,2,2,158.0,2.0,8
4,dynamic_network_2,9,8,5,20,,12.0,easy,0,1,,2,3,12,170.0,12.0,9
5,dynamic_network_2,0,9,65,15,"[2, 4]",6.0,hard,4,3,,2,56,6,6.0,-164.0,0
5,dynamic_network_2,1,78,40,25,"[0, 2]",53.0,hard,2,4,,2,38,53,59.0,53.0,1
5,dynamic_network_2,2,91,50,60,"[0, 1]",31.0,hard,0,2,,2,41,31,90.0,31.0,2
5,dynamic_network_2,3,47,5,55,"[0, 2]",8.0,hard,0,1,,2,42,8,98.0,8.0,3
5,dynamic_network_2,4,8,40,35,"[0, 1]",27.0,hard,0,2,,2,32,27,125.0,27.0,4
5,dynamic_network_2,5,27,55,22,"[0, 4]",5.0,medium,0,1,,2,28,5,130.0,5.0,5
5,dynamic_network_2,6,58,35,55,"[1, 2]",2.999999999999993,medium,0,4,,2,23,3,133.0,3.0,6
5,dynamic_network_2,7,78,50,55,"[1, 4]",23.0,medium,1,2,,2,28,23,156.0,23.0,7
5,dynamic_network_2,8,3,5,5,"[0, 3]",2.0,medium,1,4,,2,2,2,158.0,2.0,8
5,dynamic_network_2,9,8,50,25,,17.0,medium,0,3,,2,42,17,175.0,17.0,9
