player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
2,solo_self_feedback_2,6,58,65,,,7.000000000000007,medium,3,5,,2,7,,199.0,7.0,6
2,solo_self_feedback_2,7,78,70,,,8.0,medium,3,5,,2,8,,207.0,8.0,7
2,solo_self_feedback_2,8,3,20,,,17.0,medium,3,5,,2,17,,224.0,17.0,8
2,solo_self_feedback_2,9,8,25,,,17.0,medium,3,5,,2,17,,241.0,17.0,9
3,solo_self_feedback_2,0,9,10,,,1.0,easy,4,0,,2,1,,1.0,-240.0,0
3,solo_self_feedback_2,1,78,75,,,3.0,easy,4,0,,2,3,,4.0,3.0,1
3,solo_self_feedback_2,2,91,80,,,11.0,easy,4,0,,2,11,,15.0,11.0,2
3,solo_self_feedback_2,3,47,85,,,38.0,easy,4,0,,2,38,,53.0,38.0,3
3,solo_self_feedback_2,4,8,15,,,7.0,easy,4,0,,2,7,,60.0,7.0,4
3,solo_self_feedback_2,5,27,10,,,17.0,hard,4,0,,2,17,,77.0,17.0,5
3,solo_self_feedback_2,6,58,30,,,27.999999999999993,hard,4,0,,2,28,,105.0,28.0,6
3,solo_self_feedback_2,7,78,5,,,73.0,hard,4,0,,2,73,,178.0,73.0,7
3,solo_self_feedback_2,8,3,90,,,87.0,hard,4,0,,2,87,,265.0,87.0,8
3,solo_self_feedback_2,9,8,20,,,12.0,hard,4,0,,2,12,,277.0,12.0,9
4,solo_self_feedback_2,0,9,20,,,11.0,medium,1,2,,2,11,,11.0,-266.0,0
4,solo_self_feedback_2,1,78,10,,,68.0,medium,1,2,,2,68,,79.0,68.0,1
4,solo_self_feedback_2,2,91,80,,,11.0,medium,1,2,,2,11,,90.0,11.0,2
4,solo_self_feedback_2,3,47,70,,,23.0,medium,1,2,,2,23,,113.0,23.0,3
4,solo_self_feedback_2,4,8,30,,,22.0,medium,1,2,,2,22,,135.0,22.0,4
4,solo_self_feedback_2,5,27,5,,,22.0,easy,1,2,,2,22,,157.0,22.0,5
4,solo_self_feedback_2,6,58,85,,,27.000000000000007,easy,1,2,,2,27,,184.0,27.0,6
4,solo_self_feedback_2,7,78,85,,,7.0,easy,1,2,,2,7,,191.0,7.0,7
4,solo_self_feedback_2,8,3,10,,,7.0,easy,1,2,,2,7,,198.0,7.0,8
4,solo_self_feedback_2,9,8,5,,,3.0,easy,1,2,,2,3,,201.0,3.0,9
5,solo_self_feedback_2,0,9,60,,,51.0,hard,4,3,,2,51,,51.0,-150.0,0
5,solo_self_feedback_2,1,78,40,,,38.0,hard,4,3,,2,38,,89.0,38.0,1
5,solo_self_feedback_2,2,91,85,,,6.0,hard,4,3,,2,6,,95.0,6.0,2
5,solo_self_feedback_2,3,47,5,,,42.0,hard,4,3,,2,42,,137.0,42.0,3
5,solo_self_feedback_2,4,8,50,,,42.0,hard,4,3,,2,42,,179.0,42.0,4
5,solo_self_feedback_2,5,27,70,,,43.0,medium,4,3,,2,43,,222.0,43.0,5
5,solo_self_feedback_2,6,58,30,,,27.999999999999993,medium,4,3,,2,28,,250.0,28.0,6
5,solo_self_feedback_2,7,78,75,,,3.0,medium,4,3,,2,3,,253.0,3.0,7
5,solo_self_feedback_2,8,3,10,,,7.0,medium,4,3,,2,7,,260.0,7.0,8
5,solo_self_feedback_2,9,8,60,,,52.0,medium,4,3,,2,52,,312.0,52.0,9
