player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
1,dynamic_network_2,9,8,5,28,,20.0,easy,0,5,,2,3,20,208.0,20.0,9
2,dynamic_network_2,0,9,60,10,"[3, 0]",1.0,hard,3,5,,2,51,1,1.0,-207.0,0
2,dynamic_network_2,1,78,70,60,"[0, 3]",18.0,hard,3,0,,2,8,18,19.0,18.0,1
2,dynamic_network_2,2,91,40,78,"[3, 4]",13.0,hard,0,3,,2,51,13,32.0,13.0,2
2,dynamic_network_2,3,47,10,55,"[3, 0]",8.0,hard,3,4,,2,37,8,40.0,8.0,3
2,dynamic_network_2,4,8,50,12,"[0, 4]",4.0,hard,3,0,,2,42,4,44.0,4.0,4
2,dynamic_network_2,5,27,60,18,"[1, 3]",9.0,medium,0,4,,2,33,9,53.0,9.0,5
2,dynamic_network_2,6,58,25,42,"[3, 4]",15.999999999999993,medium,1,3,,2,33,16,69.0,16.0,6
2,dynamic_network_2,7,78,55,40,"[4, 0]",38.0,medium,3,4,,2,23,38,107.0,38.0,7
2,dynamic_network_2,8,3,10,13,"[0, 3]",10.0,medium,4,0,,2,7,10,117.0,10.0,8
2,dynamic_network_2,9,8,60,25,,17.0,medium,0,3,,2,52,17,134.0,17.0,9
3,dynamic_network_2,0,9,5,30,"[4, 0]",21.0,easy,4,0,,2,4,21,21.0,-113.0,0
3,dynamic_network_2,1,78,85,55,"[0, 2]",23.0,easy,4,0,,2,7,23,44.0,23.0,1
3,dynamic_network_2,2,91,85,80,"[2, 4]",11.0,easy,0,2,,2,6,11,55.0,11.0,2
3,dynamic_network_2,3,47,65,60,"[0, 2]",13.0,easy,2,4,,2,18,13,68.0,13.0,3
3,dynamic_network_2,4,8,10,10,"[1, 4]",2.0,easy,0,2,,2,2,2,70.0,2.0,4
3,dynamic_network_2,5,27,10,15,"[1, 2]",12.0,hard,1,4,,2,17,12,82.0,12.0,5
3,dynamic_network_2,6,58,60,45,"[4, 5]",12.999999999999993,hard,1,2,,2,2,13,95.0,13.0,6
3,dynamic_network_2,7,78,5,5,"[0, 2]",73.0,hard,4,5,,2,73,73,168.0,73.0,7
3,dynamic_network_2,8,3,70,30,"[1, 5]",27.0,hard,0,2,,2,67,27,195.0,27.0,8
3,dynamic_network_2,9,8,30,30,,22.0,hard,1,5,,2,22,22,217.0,22.0,9
4,dynamic_network_2,0,9,10,30,"[0, 1]",21.0,medium,1,2,,2,1,21,21.0,-196.0,0
4,dynamic_network_2,1,78,10,10,"[3, 0]",68.0,medium,0,1,,2,68,68,89.0,68.0,1
4,dynamic_network_2,2,91,85,80,"[2, 3]",11.0,medium,3,0,,2,6,11,100.0,11.0,2
4,dynamic_network_2,3,47,60,60,"[0, 2]",13.0,medium,2,3,,2,13,13,113.0,13.0,3
4,dynamic_network_2,4,8,30,20,"[0, 1]",12.0,medium,0,2,,2,22,12,125.0,12.0,4
4,dynamic_network_2,5,27,5,15,"[0, 3]",12.0,easy,0,1,,2,22,12,137.0,12.0,5
4,dynamic_network_2,6,58,85,50,"[0, 1]",7.999999999999993,easy,0,3,,2,27,8,145.0,8.0,6
4,dynamic_network_2,7,78,85,40,"[0, 2]",38.0,easy,0,1,,2,7,38,183.0,38.0,7
4,dynamic_network_2,8,3,10,15,"[1, 2]",12.0,easy,0,2,,2,7,12,195.0,12.0,8
4,dynamic_network_2,9,8,5,25,,17.0,easy,1,2,,2,3,17,212.0,17.0,9
5,dynamic_network_2,0,9,70,15,"[1, 4]",6.0,hard,4,3,,2,61,6,6.0,-206.0,0
5,dynamic_network_2,1,78,60,12,"[0, 2]",66.0,hard,1,4,,2,18,66,72.0,66.0,1
5,dynamic_network_2,2,91,30,75,"[3, 4]",16.0,hard,0,2,,2,61,16,88.0,16.0,2
5,dynamic_network_2,3,47,5,40,"[0, 1]",7.0,hard,3,4,,2,42,7,95.0,7.0,3
5,dynamic_network_2,4,8,45,10,"[2, 3]",2.0,hard,0,1,,2,37,2,97.0,2.0,4
5,dynamic_network_2,5,27,50,20,"[0, 1]",7.0,medium,2,3,,2,23,7,104.0,7.0,5
5,dynamic_network_2,6,58,15,45,"[3, 4]",12.999999999999993,medium,0,1,,2,43,13,117.0,13.0,6
5,dynamic_network_2,7,78,55,30,"[2, 4]",48.0,medium,3,4,,2,23,48,165.0,48.0,7
5,dynamic_network_2,8,3,5,18,"[0, 3]",15.0,medium,2,4,,2,2,15,180.0,15.0,8
5,dynamic_network_2,9,8,35,25,,17.0,medium,0,3,,2,27,17,197.0,17.0,9
