player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
3,dynamic_network_2,4,8,10,22,"[2, 4]",14.0,easy,0,1,,2,2,14,82.0,14.0,4
3,dynamic_network_2,5,27,10,18,"[1, 2]",9.0,hard,2,4,,2,17,9,91.0,9.0,5
3,dynamic_network_2,6,58,10,25,"[0, 4]",32.99999999999999,hard,1,2,,2,48,33,124.0,33.0,6
3,dynamic_network_2,7,78,5,70,"[1, 2]",8.0,hard,0,4,,2,73,8,132.0,8.0,7
3,dynamic_network_2,8,3,75,20,"[4, 5]",17.0,hard,1,2,,2,72,17,149.0,17.0,8
3,dynamic_network_2,9,8,60,10,,2.0,hard,4,5,,2,52,2,151.0,2.0,9
4,dynamic_network_2,0,9,30,10,"[1, 0]",1.0,medium,1,2,,2,21,1,1.0,-150.0,0
4,dynamic_network_2,1,78,40,35,"[1, 2]",43.0,medium,1,0,,2,38,43,44.0,43.0,1
4,dynamic_network_2,2,91,85,85,"[1, 0]",6.0,medium,1,2,,2,6,6,50.0,6.0,2
4,dynamic_network_2,3,47,80,50,"[0, 3]",3.0,medium,1,0,,2,33,3,53.0,3.0,3
4,dynamic_network_2,4,8,25,22,"[0, 3]",14.0,medium,0,3,,2,17,14,67.0,14.0,4
4,dynamic_network_2,5,27,10,20,"[1, 2]",7.0,easy,0,3,,2,17,7,74.0,7.0,5
4,dynamic_network_2,6,58,85,25,"[1, 2]",32.99999999999999,easy,1,2,,2,27,33,107.0,33.0,6
4,dynamic_network_2,7,78,85,55,"[1, 3]",23.0,easy,1,2,,2,7,23,130.0,23.0,7
4,dynamic_network_2,8,3,5,28,"[1, 5]",25.0,easy,1,3,,2,2,25,155.0,25.0,8
4,dynamic_network_2,9,8,5,15,,7.0,easy,1,5,,2,3,7,162.0,7.0,9
5,dynamic_network_2,0,9,60,15,"[3, 4]",6.0,hard,4,3,,2,51,6,6.0,-156.0,0
5,dynamic_network_2,1,78,25,35,"[0, 2]",43.0,hard,3,4,,2,53,43,49.0,43.0,1
5,dynamic_network_2,2,91,60,80,"[0, 1]",11.0,hard,0,2,,2,31,11,60.0,11.0,2
5,dynamic_network_2,3,47,5,20,"[2, 3]",27.0,hard,0,1,,2,42,27,87.0,27.0,3
5,dynamic_network_2,4,8,45,20,"[0, 4]",12.0,hard,2,3,,2,37,12,99.0,12.0,4
5,dynamic_network_2,5,27,60,8,"[1, 2]",19.0,medium,0,4,,2,33,19,118.0,19.0,5
5,dynamic_network_2,6,58,30,25,"[0, 2]",32.99999999999999,medium,1,2,,2,28,33,151.0,33.0,6
5,dynamic_network_2,7,78,60,68,"[1, 3]",10.0,medium,0,2,,2,18,10,161.0,10.0,7
5,dynamic_network_2,8,3,5,25,"[0, 4]",22.0,medium,1,3,,2,2,22,183.0,22.0,8
5,dynamic_network_2,9,8,60,10,,2.0,medium,0,4,,2,52,2,185.0,2.0,9
