player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
2,static_network_2,7,78,65,60,,18.0,medium,3,5,,2,13,18,135.0,18.0,7
2,static_network_2,8,3,5,20,,17.0,medium,3,5,,2,2,17,152.0,17.0,8
2,static_network_2,9,8,40,14,,6.0,medium,3,5,,2,32,6,158.0,6.0,9
3,static_network_2,0,9,0,0,,9.0,easy,4,0,,2,9,9,9.0,-149.0,0
3,static_network_2,1,78,80,80,,2.0,easy,4,0,,2,2,2,11.0,2.0,1
3,static_network_2,2,91,80,80,,11.0,easy,4,0,,2,11,11,22.0,11.0,2
3,static_network_2,3,47,75,40,,7.0,easy,4,0,,2,28,7,29.0,7.0,3
3,static_network_2,4,8,10,25,,17.0,easy,4,0,,2,2,17,46.0,17.0,4
3,static_network_2,5,27,5,20,,7.0,hard,4,0,,2,22,7,53.0,7.0,5
3,static_network_2,6,58,30,50,,7.999999999999993,hard,4,0,,2,28,8,60.99999999999999,7.999999999999993,6
3,static_network_2,7,78,20,60,,18.0,hard,4,0,,2,58,18,79.0,18.000000000000007,7
3,static_network_2,8,3,85,30,,27.0,hard,4,0,,2,82,27,106.0,27.0,8
3,static_network_2,9,8,20,20,,12.0,hard,4,0,,2,12,12,118.0,12.0,9
4,static_network_2,0,9,10,25,,16.0,medium,1,2,,2,1,16,16.0,-102.0,0
4,static_network_2,1,78,5,20,,58.0,medium,1,2,,2,73,58,74.0,58.0,1
4,static_network_2,2,91,85,80,,11.0,medium,1,2,,2,6,11,85.0,11.0,2
4,static_network_2,3,47,70,15,,32.0,medium,1,2,,2,23,32,117.0,32.0,3
4,static_network_2,4,8,10,25,,17.0,medium,1,2,,2,2,17,134.0,17.0,4
4,static_network_2,5,27,5,15,,12.0,easy,1,2,,2,22,12,146.0,12.0,5
4,static_network_2,6,58,85,50,,7.999999999999993,easy,1,2,,2,27,8,154.0,8.0,6
4,static_network_2,7,78,85,65,,13.0,easy,1,2,,2,7,13,167.0,13.0,7
4,static_network_2,8,3,10,8,,5.0,easy,1,2,,2,7,5,172.0,5.0,8
4,static_network_2,9,8,3,15,,7.0,easy,1,2,,2,5,7,179.0,7.0,9
5,static_network_2,0,9,60,10,,1.0,hard,4,3,,2,51,1,1.0,-178.0,0
5,static_network_2,1,78,30,25,,53.0,hard,4,3,,2,48,53,54.0,53.0,1
5,static_network_2,2,91,85,83,,8.0,hard,4,3,,2,6,8,62.0,8.0,2
5,static_network_2,3,47,5,30,,17.0,hard,4,3,,2,42,17,79.0,17.0,3
5,static_network_2,4,8,40,20,,12.0,hard,4,3,,2,32,12,91.0,12.0,4
5,static_network_2,5,27,60,18,,9.0,medium,4,3,,2,33,9,100.0,9.0,5
5,static_network_2,6,58,30,50,,7.999999999999993,medium,4,3,,2,28,8,108.0,8.0,6
5,static_network_2,7,78,75,60,,18.0,medium,4,3,,2,3,18,126.0,18.0,7
5,static_network_2,8,3,10,20,,17.0,medium,4,3,,2,7,17,143.0,17.0,8
5,static_network_2,9,8,30,15,,7.0,medium,4,3,,2,22,7,150.0,7.0,9
