player_id,condition,round_index,correct_answer,independent_guess,revised_guess,neighbors_choice,score,difficulty,alter_1,alter_2,alter_3,in_degree,independent_error,revised_error,cumulative_score,increment,round_after_shock
2,solo_self_feedback_2,6,58,60,,,2.000000000000007,medium,3,5,,2,2,,239.0,2.0,6
2,solo_self_feedback_2,7,78,65,,,13.0,medium,3,5,,2,13,,252.0,13.0,7
2,solo_self_feedback_2,8,3,20,,,17.0,medium,3,5,,2,17,,269.0,17.0,8
2,solo_self_feedback_2,9,8,65,,,57.0,medium,3,5,,2,57,,326.0,57.0,9
3,solo_self_feedback_2,0,9,10,,,1.0,easy,4,0,,2,1,,1.0,-325.0,0
3,solo_self_feedback_2,1,78,80,,,2.0,easy,4,0,,2,2,,3.0,2.0,1
3,solo_self_feedback_2,2,91,85,,,6.0,easy,4,0,,2,6,,9.0,6.0,2
3,solo_self_feedback_2,3,47,75,,,28.0,easy,4,0,,2,28,,37.0,28.0,3
3,solo_self_feedback_2,4,8,20,,,12.0,easy,4,0,,2,12,,49.0,12.0,4
3,solo_self_feedback_2,5,27,10,,,17.0,hard,4,0,,2,17,,66.0,17.0,5
3,solo_self_feedback_2,6,58,30,,,27.999999999999993,hard,4,0,,2,28,,94.0,28.0,6
3,solo_self_feedback_2,7,78,15,,,63.0,hard,4,0,,2,63,,157.0,63.0,7
3,solo_self_feedback_2,8,3,85,,,82.0,hard,4,0,,2,82,,239.0,82.0,8
3,solo_self_feedback_2,9,8,5,,,3.0,hard,4,0,,2,3,,242.0,3.0,9
4,solo_self_feedback_2,0,9,20,,,11.0,medium,1,2,,2,11,,11.0,-231.0,0
4,solo_self_feedback_2,1,78,10,,,68.0,medium,1,2,,2,68,,79.0,68.0,1
4,solo_self_feedback_2,2,91,85,,,6.0,medium,1,2,,2,6,,85.0,6.0,2
4,solo_self_feedback_2,3,47,75,,,28.0,medium,1,2,,2,28,,113.0,28.0,3
4,solo_self_feedback_2,4,8,30,,,22.0,medium,1,2,,2,22,,135.0,22.0,4
4,solo_self_feedback_2,5,27,10,,,17.0,easy,1,2,,2,17,,152.0,17.0,5
4,solo_self_feedback_2,6,58,85,,,27.000000000000007,easy,1,2,,2,27,,179.0,27.0,6
4,solo_self_feedback_2,7,78,85,,,7.0,easy,1,2,,2,7,,186.0,7.0,7
4,solo_self_feedback_2,8,3,15,,,12.0,easy,1,2,,2,12,,198.0,12.0,8
4,solo_self_feedback_2,9,8,5,,,3.0,easy,1,2,,2,3,,201.0,3.0,9
5,solo_self_feedback_2,0,9,60,,,51.0,hard,4,3,,2,51,,51.0,-150.0,0
5,solo_self_feedback_2,1,78,40,,,38.0,hard,4,3,,2,38,,89.0,38.0,1
5,solo_self_feedback_2,2,91,55,,,36.0,hard,4,3,,2,36,,125.0,36.0,2
5,solo_self_feedback_2,3,47,10,,,37.0,hard,4,3,,2,37,,162.0,37.0,3
5,solo_self_feedback_2,4,8,60,,,52.0,hard,4,3,,2,52,,214.0,52.0,4
5,solo_self_feedback_2,5,27,70,,,43.0,medium,4,3,,2,43,,257.0,43.0,5
5,solo_self_feedback_2,6,58,40,,,17.999999999999993,medium,4,3,,2,18,,275.0,18.0,6
5,solo_self_feedback_2,7,78,65,,,13.0,medium,4,3,,2,13,,288.0,13.0,7
5,solo_self_feedback_2,8,3,15,,,12.0,medium,4,3,,2,12,,300.0,12.0,8
5,solo_self_feedback_2,9,8,65,,,57.0,medium,4,3,,2,57,,357.0,57.0,9
